date,tfm_conf_9,tfm_mean_9,tfm_q10_9,tfm_q90_9,tfm_spread_9
2007-01-15 04:00:00,0.0286144,0.00087219337,-0.017799765,0.012681151,0.030480916
2007-01-15 08:00:00,0.021989755,0.00064311246,-0.016463267,0.012782726,0.029245993
2007-01-15 12:00:00,0.015266859,0.00044765766,-0.0165243,0.012797875,0.029322175
2007-01-15 16:00:00,0.028853165,0.00081975735,-0.015751796,0.012659543,0.02841134
2007-01-15 20:00:00,0.03998339,0.001105988,-0.015175749,0.01248543,0.027661178
2007-01-16 00:00:00,0.03481125,0.0009909181,-0.016037622,0.0124278255,0.028465448
2007-01-16 04:00:00,0.025007445,0.00074981,-0.015131374,0.014852088,0.02998346
2007-01-16 08:00:00,0.056300197,0.0017313125,-0.016093016,0.014658421,0.030751437
2007-01-16 12:00:00,0.041228335,0.0013085846,-0.017820003,0.013919916,0.03173992
2007-01-16 16:00:00,0.046229385,0.0014377919,-0.017679397,0.013421848,0.031101245
2007-01-16 20:00:00,0.048180904,0.0014828987,-0.017119262,0.0136584565,0.030777719
2007-01-17 00:00:00,0.047754068,0.0014773778,-0.017700879,0.013236325,0.030937204
2007-01-17 04:00:00,0.039266262,0.001218311,-0.017326465,0.0137004405,0.031026905
2007-01-17 08:00:00,0.046103355,0.001370474,-0.016363373,0.01336274,0.029726114
2007-01-17 12:00:00,0.060950115,0.0018980675,-0.01566977,0.015471547,0.031141318
2007-01-17 16:00:00,0.039561305,0.0011990409,-0.016360257,0.013948161,0.030308418
2007-01-17 20:00:00,0.046284735,0.0014123549,-0.016179696,0.014334781,0.030514477
2007-01-18 00:00:00,0.05496943,0.0016986082,-0.016451245,0.014449705,0.030900951
2007-01-18 04:00:00,0.059160393,0.0018275997,-0.016282061,0.014610215,0.030892275
2007-01-18 08:00:00,0.03615461,0.0011599292,-0.017964814,0.014117649,0.03208246
2007-01-18 12:00:00,0.035098583,0.0010665776,-0.015866445,0.0145216,0.030388046
2007-01-18 16:00:00,0.04896765,0.0015389869,-0.016183633,0.015245002,0.031428635
2007-01-18 20:00:00,0.0632101,0.0018459933,-0.015244482,0.013959598,0.02920408
2007-01-19 00:00:00,0.04605218,0.0014569645,-0.016465424,0.015171822,0.031637244
2007-01-19 04:00:00,0.05406679,0.0016592009,-0.015624752,0.015063225,0.030687977
2007-01-19 08:00:00,0.041908033,0.0013196559,-0.015845578,0.015643744,0.03148932
2007-01-19 12:00:00,0.038877305,0.0011697069,-0.014528647,0.015558483,0.03008713
2007-01-19 16:00:00,0.0433517,0.001335021,-0.015129928,0.015665188,0.030795116
2007-01-19 20:00:00,0.02706658,0.00082984706,-0.01590721,0.014752254,0.030659463
2007-01-22 00:00:00,0.037737213,0.0011819997,-0.016254362,0.015067487,0.03132185
2007-01-22 04:00:00,0.031653002,0.0009839024,-0.01604911,0.015034897,0.031084007
2007-01-22 08:00:00,0.032307293,0.000998754,-0.015779292,0.015134894,0.030914187
2007-01-22 12:00:00,0.032817986,0.0009929782,-0.014877972,0.015379152,0.030257124
2007-01-22 16:00:00,0.03560692,0.0010949224,-0.015296853,0.015453408,0.03075026
2007-01-22 20:00:00,0.009709755,0.0002940024,-0.015543081,0.014735985,0.030279066
2007-01-23 00:00:00,0.011577952,0.00035954334,-0.015886437,0.015167693,0.03105413
2007-01-23 04:00:00,0.028494714,0.00090904,-0.016311109,0.015590934,0.031902045
2007-01-23 08:00:00,0.043919798,0.0015000408,-0.015904564,0.018249514,0.03415408
2007-01-23 12:00:00,0.035807144,0.0011537427,-0.015081499,0.01713951,0.032221008
2007-01-23 16:00:00,0.045073412,0.0013609909,-0.014047919,0.016147055,0.030194974
2007-01-23 20:00:00,0.036871597,0.0011017432,-0.013749288,0.01613124,0.02988053
2007-01-24 00:00:00,0.040137723,0.0012206021,-0.014900062,0.015510274,0.030410336
2007-01-24 04:00:00,0.025925495,0.00078686874,-0.0153068025,0.0150443455,0.030351147
2007-01-24 08:00:00,0.017624253,0.0005395485,-0.01509144,0.015522528,0.030613968
2007-01-24 12:00:00,0.019401878,0.0006092142,-0.016412687,0.014987055,0.03139974
2007-01-24 16:00:00,0.018366024,0.00056708575,-0.016811114,0.01406577,0.030876884
2007-01-24 20:00:00,0.009931286,0.00030635478,-0.01627444,0.014572994,0.030847434
2007-01-25 00:00:00,0.014074351,0.0004416949,-0.01659524,0.014787714,0.031382956
2007-01-25 04:00:00,0.031897962,0.0010091979,-0.015892291,0.01574602,0.03163831
2007-01-25 08:00:00,0.039090514,0.0012446062,-0.016471703,0.015367369,0.031839073
2007-01-25 12:00:00,0.020672174,0.0006394406,-0.01628635,0.014646072,0.030932423
2007-01-25 16:00:00,0.010300469,0.00033832816,-0.018743137,0.014102751,0.03284589
2007-01-25 20:00:00,0.01759885,0.0005668381,-0.017165186,0.015043615,0.0322088
2007-01-26 00:00:00,0.023788147,0.00075158424,-0.016922716,0.014672179,0.031594895
2007-01-26 04:00:00,0.03002983,0.0009369479,-0.016903246,0.014297318,0.031200564
2007-01-26 08:00:00,0.029331077,0.000954872,-0.018406456,0.014148489,0.032554947
2007-01-26 12:00:00,0.027157264,0.0008729021,-0.017318472,0.014824008,0.03214248
2007-01-26 16:00:00,0.010481609,0.00032698418,-0.016708093,0.014487889,0.031195981
2007-01-26 20:00:00,0.0035563922,0.00011141536,-0.016582003,0.014746185,0.031328186
2007-01-29 00:00:00,0.0047638263,0.00014600044,-0.016213272,0.014434447,0.030647717
2007-01-29 04:00:00,0.030303136,0.00094170636,-0.016555477,0.014520716,0.031076193
2007-01-29 08:00:00,0.025760317,0.00079128944,-0.016507754,0.014209615,0.03071737
2007-01-29 12:00:00,0.03135203,0.0009618013,-0.015864259,0.0148132155,0.030677475
2007-01-29 16:00:00,0.040589277,0.0012614197,-0.015426954,0.015650697,0.031077651
2007-01-29 20:00:00,0.0458999,0.0013246173,-0.014878125,0.013980694,0.028858818
