time,open,high,low,close,volume,mid
2026-08-30 02:00:00,1.35366,1.35444,1.35302,1.35404,9238.44,1.35402
2026-08-29 02:00:00,1.35392,1.35392,1.35392,1.35392,0.0,1.35364
2026-08-28 02:00:00,1.35974,1.35994,1.35272,1.35392,143646.44,1.35364
2026-08-27 02:00:00,1.35976,1.36029,1.35711,1.35975,116089.05,1.35971
2026-08-26 02:00:00,1.36463,1.36493,1.35834,1.35975,140447.79,1.3597
2026-08-25 02:00:00,1.3638,1.36557,1.36223,1.36462,123087.13,1.36458
2026-08-24 02:00:00,1.3654,1.36565,1.36214,1.3638,138955.44,1.36376
2026-08-23 02:00:00,1.36412,1.36543,1.36364,1.36541,11546.4,1.36538
2026-08-22 02:00:00,1.36481,1.36481,1.36481,1.36481,0.0,1.36444
2026-08-21 02:00:00,1.36435,1.36759,1.36189,1.36481,134378.56,1.36444
2026-08-20 02:00:00,1.36006,1.36598,1.35951,1.36436,163481.582,1.3643
2026-08-19 02:00:00,1.35367,1.36306,1.35238,1.36005,158036.66,1.36001
2026-08-18 02:00:00,1.35508,1.35546,1.35199,1.35365,107568.4262,1.35362
2026-08-17 02:00:00,1.35468,1.35717,1.35359,1.35508,103121.275,1.35504
2026-08-16 02:00:00,1.35458,1.35482,1.35314,1.35467,7597.7,1.35463
2026-08-15 02:00:00,1.35451,1.35451,1.35451,1.35451,0.0,1.3538
2026-08-14 02:00:00,1.34906,1.35622,1.34891,1.35451,110116.11,1.3538
2026-08-13 02:00:00,1.34978,1.35133,1.34747,1.34905,89817.95,1.34902
2026-08-12 02:00:00,1.35097,1.35461,1.34879,1.34976,121911.881,1.34972
2026-08-11 02:00:00,1.35115,1.35163,1.34924,1.35097,109143.54,1.35092
2026-08-10 02:00:00,1.3489,1.35309,1.34837,1.35113,97533.65,1.35109
2026-08-09 02:00:00,1.35046,1.3505,1.34882,1.3489,11960.37,1.34886
2026-08-08 02:00:00,1.3493,1.3493,1.3493,1.3493,0.0,1.34918
2026-08-07 02:00:00,1.34553,1.35092,1.34346,1.3493,117579.39,1.34918
2026-08-06 02:00:00,1.34697,1.34796,1.34456,1.3455,110575.28,1.34546
2026-08-05 02:00:00,1.3451,1.34865,1.34444,1.34695,118032.8858,1.34692
2026-08-04 02:00:00,1.34273,1.34575,1.342,1.3451,138053.0,1.34506
2026-08-03 02:00:00,1.34917,1.35034,1.3418,1.34274,166323.24,1.3427
2026-08-02 02:00:00,1.34967,1.35069,1.34888,1.34915,17949.62,1.34911
2026-08-01 02:00:00,1.34884,1.34884,1.34884,1.34884,0.0,1.3481
2026-07-31 02:00:00,1.34609,1.34959,1.34007,1.34884,228014.74,1.3481
2026-07-30 02:00:00,1.33673,1.34771,1.33334,1.34608,234320.68,1.34604
2026-07-29 02:00:00,1.32874,1.33876,1.3279,1.33672,221584.456,1.33668
2026-07-28 02:00:00,1.32902,1.33115,1.32739,1.32873,142626.19,1.32869
2026-07-27 02:00:00,1.33513,1.33641,1.32845,1.32902,156653.26,1.32899
2026-07-26 02:00:00,1.33498,1.33573,1.33401,1.33513,9355.68,1.33508
2026-07-25 02:00:00,1.33236,1.33236,1.33236,1.33236,0.0,1.33221
2026-07-24 02:00:00,1.33126,1.33494,1.33061,1.33236,137377.73,1.33221
2026-07-23 02:00:00,1.33754,1.33938,1.32991,1.33127,191828.0,1.33122
2026-07-22 02:00:00,1.33793,1.33956,1.33551,1.33752,160703.995,1.33748
2026-07-21 02:00:00,1.34317,1.3456,1.33599,1.33792,135984.68,1.33788
