time,open,high,low,close,volume,mid
2026-08-30 02:00:00,160.138,160.203,160.085,160.12,14759.8,160.118
2026-08-29 02:00:00,160.145,160.145,160.145,160.145,0.0,160.077
2026-08-28 02:00:00,159.316,160.204,159.301,160.145,212029.03,160.077
2026-08-27 02:00:00,159.254,159.529,159.118,159.317,201466.8,159.3155
2026-08-26 02:00:00,159.218,159.447,158.882,159.255,201654.68,159.2535
2026-08-25 02:00:00,159.138,159.493,159.085,159.218,218375.89,159.216
2026-08-24 02:00:00,158.88,159.284,158.708,159.139,263961.9,159.1365
2026-08-23 02:00:00,159.052,159.056,158.646,158.881,11550.51,158.8785
2026-08-22 02:00:00,159.033,159.033,159.033,159.033,0.0,158.9865
2026-08-21 02:00:00,158.9,159.136,158.357,159.033,276521.87,158.9865
2026-08-20 02:00:00,158.264,159.185,158.166,158.899,322746.23,158.897
2026-08-19 02:00:00,159.558,159.558,158.029,158.265,361255.16,158.2625
2026-08-18 02:00:00,159.335,159.781,159.314,159.559,190103.18,159.557
2026-08-17 02:00:00,159.228,159.604,158.848,159.335,192118.48,159.333
2026-08-16 02:00:00,159.357,159.401,159.145,159.23,12686.63,159.2275
2026-08-15 02:00:00,159.341,159.341,159.341,159.341,0.0,159.323
2026-08-14 02:00:00,159.437,159.507,158.606,159.341,229563.63,159.323
2026-08-13 02:00:00,159.339,159.569,159.025,159.437,183555.96,159.4345
2026-08-12 02:00:00,159.278,159.547,158.582,159.339,230430.94,159.3365
2026-08-11 02:00:00,159.162,159.392,158.927,159.277,172696.9,159.275
2026-08-10 02:00:00,157.91,159.365,157.843,159.162,222275.61,159.1595
2026-08-09 02:00:00,157.758,157.953,157.716,157.912,8510.63,157.9095
2026-08-08 02:00:00,157.812,157.812,157.812,157.812,0.0,157.7865
2026-08-07 02:00:00,158.425,158.577,156.675,157.812,285713.48,157.7865
2026-08-06 02:00:00,157.614,158.556,157.592,158.426,163119.9,158.4245
2026-08-05 02:00:00,157.711,157.877,157.31,157.615,250027.24,157.6125
2026-08-04 02:00:00,157.544,157.96,157.216,157.71,300978.24,157.7075
2026-08-03 02:00:00,157.59,157.888,155.234,157.544,441871.42,157.5415
2026-08-02 02:00:00,157.182,157.878,156.999,157.591,47505.95,157.5875
2026-08-01 02:00:00,157.473,157.473,157.473,157.473,0.0,157.432
2026-07-31 02:00:00,160.185,160.887,157.266,157.473,624952.1,157.432
2026-07-30 02:00:00,163.308,163.742,157.975,160.189,534037.32,160.1875
2026-07-29 02:00:00,163.869,163.909,163.234,163.31,251184.83,163.3085
2026-07-28 02:00:00,163.782,163.952,163.647,163.871,133893.75,163.869
2026-07-27 02:00:00,163.625,163.798,163.333,163.782,142668.75,163.779
2026-07-26 02:00:00,163.633,163.725,163.561,163.624,15025.67,163.622
2026-07-25 02:00:00,163.89,163.89,163.89,163.89,0.0,163.8415
2026-07-24 02:00:00,163.846,163.941,163.646,163.89,146262.18,163.8415
2026-07-23 02:00:00,163.092,163.991,162.999,163.844,211265.72,163.842
2026-07-22 02:00:00,163.19,163.209,162.681,163.091,205519.07,163.0885
2026-07-21 02:00:00,162.491,163.243,162.433,163.192,161442.83,163.19
