time,open,high,low,close,volume,mid
2026-08-31 18:00:00,1.16166,1.16186,1.1614,1.16165,9009.16,1.16164
2026-08-31 14:00:00,1.15965,1.16209,1.15919,1.16166,25359.99,1.16164
2026-08-31 10:00:00,1.16028,1.16061,1.15933,1.15967,14220.59,1.15964
2026-08-31 06:00:00,1.15916,1.16034,1.15848,1.16029,11831.97,1.16027
2026-08-31 02:00:00,1.15892,1.15948,1.15856,1.15915,12082.72,1.15914
2026-08-30 22:00:00,1.15837,1.15895,1.15789,1.15889,3045.52,1.15888
2026-08-30 18:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-30 14:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-30 10:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-30 06:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-30 02:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 22:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 18:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 14:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 10:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 06:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-29 02:00:00,1.15857,1.15857,1.15857,1.15857,0.0,1.15842
2026-08-28 22:00:00,1.15864,1.15868,1.15796,1.15857,2369.05,1.15842
2026-08-28 18:00:00,1.15978,1.15985,1.15781,1.1586,22258.47,1.1586
2026-08-28 14:00:00,1.16452,1.16597,1.15947,1.1598,46564.65,1.15978
2026-08-28 10:00:00,1.16465,1.16496,1.16395,1.16453,13500.31,1.16452
2026-08-28 06:00:00,1.16466,1.16494,1.16419,1.16466,9753.16,1.16465
2026-08-28 02:00:00,1.1654,1.16556,1.16457,1.16463,6997.24,1.16462
2026-08-27 22:00:00,1.16496,1.16558,1.16493,1.16539,4146.34,1.16537
2026-08-27 18:00:00,1.16535,1.16546,1.16462,1.16494,9979.79,1.16494
2026-08-27 14:00:00,1.16413,1.16602,1.16398,1.16534,23981.26,1.16534
2026-08-27 10:00:00,1.16551,1.16581,1.16367,1.16412,15282.27,1.16411
2026-08-27 06:00:00,1.16544,1.16579,1.16519,1.16551,7911.12,1.1655
2026-08-27 02:00:00,1.16558,1.16597,1.16537,1.16544,7078.38,1.16543
2026-08-26 22:00:00,1.16536,1.16566,1.16509,1.16557,4883.1,1.16555
2026-08-26 18:00:00,1.16505,1.16546,1.16488,1.16536,8774.4,1.16534
2026-08-26 14:00:00,1.16692,1.16754,1.16422,1.16505,29069.03,1.16504
2026-08-26 10:00:00,1.16709,1.16771,1.16606,1.16692,13095.23,1.1669
2026-08-26 06:00:00,1.16649,1.16733,1.166,1.16712,9265.18,1.1671
2026-08-26 02:00:00,1.16746,1.16759,1.16641,1.16649,10401.46,1.16647
2026-08-25 22:00:00,1.16766,1.16797,1.16727,1.16745,5573.16,1.16743
2026-08-25 18:00:00,1.16732,1.16792,1.16681,1.16765,10626.8,1.16764
2026-08-25 14:00:00,1.16597,1.16759,1.16597,1.16733,23458.03,1.1673
2026-08-25 10:00:00,1.1659,1.16742,1.16576,1.16599,17751.06,1.16598
2026-08-25 06:00:00,1.16605,1.16633,1.16512,1.16589,11243.07,1.16588
2026-08-25 02:00:00,1.16681,1.16712,1.16588,1.16605,9863.8,1.16604
2026-08-24 22:00:00,1.16614,1.1669,1.16606,1.16683,3280.16,1.16681
2026-08-24 18:00:00,1.16647,1.16699,1.16554,1.16615,16009.29,1.16614
2026-08-24 14:00:00,1.1667,1.16749,1.16621,1.16648,25129.77,1.16646
2026-08-24 10:00:00,1.16674,1.16738,1.16604,1.16671,17432.86,1.16669
2026-08-24 06:00:00,1.16801,1.16834,1.16649,1.16673,16458.77,1.16672
2026-08-24 02:00:00,1.16824,1.16875,1.16769,1.16801,12291.4,1.16799
2026-08-23 22:00:00,1.16811,1.16827,1.16728,1.16826,2903.29,1.16825
2026-08-23 18:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-23 14:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-23 10:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-23 06:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-23 02:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 22:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 18:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 14:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 10:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 06:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-22 02:00:00,1.16812,1.16812,1.16812,1.16812,0.0,1.16798
2026-08-21 22:00:00,1.16789,1.16813,1.16744,1.16812,2553.95,1.16798
2026-08-21 18:00:00,1.16834,1.16877,1.16774,1.16789,11096.48,1.16788
2026-08-21 14:00:00,1.1701,1.17033,1.1669,1.16834,26874.85,1.16832
2026-08-21 10:00:00,1.1691,1.17116,1.16894,1.1701,21562.55,1.17008
2026-08-21 06:00:00,1.16944,1.17006,1.16869,1.16912,14575.86,1.16909
2026-08-21 02:00:00,1.16877,1.17011,1.16832,1.16944,13756.87,1.16942
2026-08-20 22:00:00,1.1678,1.16883,1.16761,1.16877,3960.96,1.16876
2026-08-20 18:00:00,1.16792,1.16803,1.16695,1.1678,13842.65,1.16779
2026-08-20 14:00:00,1.1685,1.1695,1.16709,1.16792,40952.23,1.1679
2026-08-20 10:00:00,1.16928,1.17108,1.16829,1.16847,22612.34,1.16846
2026-08-20 06:00:00,1.16797,1.16938,1.16702,1.16928,16552.09,1.16926
2026-08-20 02:00:00,1.16747,1.16841,1.16702,1.16796,17710.1,1.16794
2026-08-19 22:00:00,1.16774,1.16805,1.1673,1.16747,6084.46,1.16744
2026-08-19 18:00:00,1.16641,1.16794,1.16587,1.16775,22167.96,1.16773
2026-08-19 14:00:00,1.16031,1.16773,1.16026,1.16639,52774.33,1.16638
2026-08-19 10:00:00,1.15967,1.1612,1.15956,1.16031,13605.73,1.16029
2026-08-19 06:00:00,1.15816,1.15987,1.15808,1.15966,10400.58,1.15965
2026-08-19 02:00:00,1.15765,1.15873,1.15702,1.15814,12734.3,1.15813
2026-08-18 22:00:00,1.15748,1.15808,1.1572,1.15763,4689.21,1.15761
2026-08-18 18:00:00,1.15794,1.15858,1.15741,1.1575,7982.06,1.15748
2026-08-18 14:00:00,1.15766,1.15885,1.15707,1.15793,24510.59,1.15792
2026-08-18 10:00:00,1.15741,1.15801,1.15692,1.15767,9488.26,1.15766
2026-08-18 06:00:00,1.15733,1.15778,1.15667,1.15741,11133.8,1.1574
2026-08-18 02:00:00,1.1583,1.15861,1.15718,1.15735,7982.56,1.15733
2026-08-17 22:00:00,1.15789,1.15842,1.15774,1.1583,3492.7,1.15828
2026-08-17 18:00:00,1.15901,1.15919,1.15712,1.1579,10774.26,1.15789
2026-08-17 14:00:00,1.15922,1.16,1.15819,1.15902,19998.52,1.159
2026-08-17 10:00:00,1.16067,1.16143,1.15879,1.15925,16149.03,1.15923
2026-08-17 06:00:00,1.15837,1.16121,1.15828,1.16067,14471.77,1.16066
2026-08-17 02:00:00,1.1574,1.15846,1.1574,1.15838,8359.09,1.15836
2026-08-16 22:00:00,1.15702,1.1576,1.15653,1.15739,2731.4,1.15738
2026-08-16 18:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-16 14:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-16 10:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-16 06:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-16 02:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 22:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 18:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 14:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 10:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 06:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-15 02:00:00,1.15707,1.15707,1.15707,1.15707,0.0,1.15694
2026-08-14 22:00:00,1.15685,1.15709,1.15674,1.15707,2013.24,1.15694
2026-08-14 18:00:00,1.15803,1.15821,1.15631,1.15685,10637.62,1.15684
2026-08-14 14:00:00,1.15656,1.15856,1.15622,1.15804,28355.88,1.15803
2026-08-14 10:00:00,1.15509,1.15721,1.15506,1.15656,12331.01,1.15654
2026-08-14 06:00:00,1.15373,1.15516,1.15369,1.15511,8681.85,1.1551
2026-08-14 02:00:00,1.15341,1.15394,1.15323,1.15374,8013.35,1.15373
2026-08-13 22:00:00,1.1529,1.15347,1.15264,1.15342,3058.42,1.15339
2026-08-13 18:00:00,1.15308,1.1533,1.15245,1.15291,8802.33,1.15289
2026-08-13 14:00:00,1.15342,1.15456,1.15258,1.15307,26186.63,1.15306
2026-08-13 10:00:00,1.15259,1.15389,1.15229,1.15341,10979.56,1.1534
2026-08-13 06:00:00,1.15227,1.15279,1.1512,1.15258,9874.33,1.15257
2026-08-13 02:00:00,1.15281,1.15316,1.152,1.15228,7989.68,1.15226
2026-08-12 22:00:00,1.15225,1.1535,1.15216,1.15282,3930.61,1.15279
2026-08-12 18:00:00,1.15396,1.15403,1.152,1.15226,10044.55,1.15225
2026-08-12 14:00:00,1.15438,1.15634,1.15332,1.15396,33884.7,1.15395
2026-08-12 10:00:00,1.15376,1.155,1.15327,1.15437,13602.2,1.15435
2026-08-12 06:00:00,1.15357,1.15396,1.15325,1.15376,6087.35,1.15374
2026-08-12 02:00:00,1.15438,1.15449,1.15352,1.15355,5927.2,1.15354
2026-08-11 22:00:00,1.15429,1.15443,1.15396,1.15437,3315.02,1.15435
2026-08-11 18:00:00,1.15431,1.15439,1.15345,1.15431,7990.14,1.15429
2026-08-11 14:00:00,1.15366,1.15487,1.1534,1.15432,16858.07,1.1543
2026-08-11 10:00:00,1.15321,1.15439,1.15316,1.15365,13425.96,1.15364
2026-08-11 06:00:00,1.15431,1.15456,1.1532,1.15322,11437.05,1.1532
2026-08-11 02:00:00,1.15464,1.155,1.15389,1.15431,9637.2,1.15429
2026-08-10 22:00:00,1.15416,1.1547,1.15416,1.15463,3442.09,1.15462
2026-08-10 18:00:00,1.15521,1.15545,1.15402,1.15416,10022.5,1.15415
2026-08-10 14:00:00,1.15524,1.15558,1.15441,1.15519,18104.49,1.15516
2026-08-10 10:00:00,1.15612,1.15658,1.15492,1.15524,11198.42,1.15524
2026-08-10 06:00:00,1.15491,1.15658,1.15481,1.15611,10804.71,1.15609
2026-08-10 02:00:00,1.15557,1.15594,1.1549,1.15493,10303.09,1.15491
2026-08-09 22:00:00,1.15701,1.15703,1.15545,1.15557,3376.32,1.15556
2026-08-09 18:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-09 14:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-09 10:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-09 06:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-09 02:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 22:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 18:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 14:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 10:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 06:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-08 02:00:00,1.15612,1.15612,1.15612,1.15612,0.0,1.15585
2026-08-07 22:00:00,1.15619,1.15619,1.15559,1.15612,2837.73,1.15585
2026-08-07 18:00:00,1.15589,1.15704,1.15577,1.15619,13817.71,1.15617
2026-08-07 14:00:00,1.15332,1.15811,1.15272,1.15589,42016.6,1.15587
2026-08-07 10:00:00,1.15226,1.15333,1.15183,1.15332,10659.89,1.15331
2026-08-07 06:00:00,1.15233,1.15255,1.1518,1.15225,9152.54,1.15224
2026-08-07 02:00:00,1.15241,1.15258,1.15183,1.15235,7802.5,1.15233
2026-08-06 22:00:00,1.15233,1.15286,1.1519,1.15243,5450.35,1.15241
2026-08-06 18:00:00,1.1521,1.15259,1.15149,1.15234,11376.15,1.15232
2026-08-06 14:00:00,1.15454,1.15459,1.15192,1.15209,20312.81,1.15208
2026-08-06 10:00:00,1.15445,1.15471,1.15366,1.15454,12414.07,1.15452
2026-08-06 06:00:00,1.15489,1.15517,1.15412,1.15444,9189.99,1.15442
2026-08-06 02:00:00,1.15571,1.15599,1.15472,1.15489,9546.02,1.15488
2026-08-05 22:00:00,1.1551,1.15591,1.15493,1.15571,7765.6,1.1557
2026-08-05 18:00:00,1.15462,1.15597,1.15429,1.15511,12665.17,1.1551
2026-08-05 14:00:00,1.15527,1.15574,1.15403,1.15462,26939.3,1.15461
2026-08-05 10:00:00,1.15382,1.15552,1.15313,1.15529,16523.98,1.15527
2026-08-05 06:00:00,1.15375,1.15468,1.1532,1.15383,13207.04,1.15381
2026-08-05 02:00:00,1.15323,1.15408,1.15269,1.15374,11867.67,1.15373
2026-08-04 22:00:00,1.15308,1.15344,1.1529,1.15322,4454.9459,1.15321
2026-08-04 18:00:00,1.15265,1.1534,1.15165,1.1531,9898.74,1.15308
2026-08-04 14:00:00,1.15165,1.15311,1.15094,1.15264,22709.0,1.15262
2026-08-04 10:00:00,1.1511,1.15236,1.15035,1.15164,15729.55,1.15162
2026-08-04 06:00:00,1.15083,1.15173,1.1504,1.1511,10956.88,1.15108
2026-08-04 02:00:00,1.15073,1.15153,1.15024,1.15083,11489.92,1.15081
2026-08-03 22:00:00,1.15105,1.15148,1.15065,1.15072,4276.9,1.1507
2026-08-03 18:00:00,1.15097,1.1515,1.15016,1.15106,11279.54,1.15104
2026-08-03 14:00:00,1.15326,1.15354,1.15005,1.15098,26843.1,1.15096
2026-08-03 10:00:00,1.15263,1.15328,1.15171,1.15327,14691.59,1.15326
2026-08-03 06:00:00,1.15301,1.1539,1.15209,1.15263,14080.02,1.15261
2026-08-03 02:00:00,1.15441,1.15564,1.1527,1.15301,22825.85,1.15299
2026-08-02 22:00:00,1.1552,1.15593,1.15423,1.15439,9707.71,1.15438
2026-08-02 18:00:00,1.15287,1.15287,1.15287,1.15287,0.0,1.15245
2026-08-02 14:00:00,1.15287,1.15287,1.15287,1.15287,0.0,1.15245
