time,open,high,low,close,volume,mid
2026-08-30 02:00:00,0.80986,0.81022,0.8089,0.8089,3552.24,0.80886
2026-08-29 02:00:00,0.80944,0.80944,0.80944,0.80944,0.0,0.80935
2026-08-28 02:00:00,0.80387,0.80992,0.80267,0.80944,107504.52,0.80935
2026-08-27 02:00:00,0.80513,0.80619,0.803,0.80387,81531.24,0.80382
2026-08-26 02:00:00,0.80186,0.80632,0.80156,0.80514,85161.26,0.8051
2026-08-25 02:00:00,0.80233,0.80427,0.80085,0.80185,85878.43,0.8018
2026-08-24 02:00:00,0.80063,0.80303,0.7997,0.80233,107984.34,0.80228
2026-08-23 02:00:00,0.80229,0.80239,0.80062,0.80064,2804.76,0.8006
2026-08-22 02:00:00,0.80126,0.80126,0.80126,0.80126,0.0,0.80103
2026-08-21 02:00:00,0.79967,0.80212,0.79834,0.80126,109637.84,0.80103
2026-08-20 02:00:00,0.79782,0.80103,0.79501,0.79967,141790.12,0.79962
2026-08-19 02:00:00,0.81228,0.81287,0.79703,0.79783,173046.98,0.79778
2026-08-18 02:00:00,0.81071,0.81316,0.81045,0.81231,78896.61,0.81226
2026-08-17 02:00:00,0.81275,0.81275,0.80723,0.81069,98637.4,0.81065
2026-08-16 02:00:00,0.81346,0.81359,0.81262,0.81276,3211.04,0.8127
2026-08-15 02:00:00,0.81338,0.81338,0.81338,0.81338,0.0,0.81316
2026-08-14 02:00:00,0.81424,0.81448,0.81039,0.81338,84343.25,0.81316
2026-08-13 02:00:00,0.81325,0.81516,0.81128,0.81422,79379.04,0.81417
2026-08-12 02:00:00,0.8111,0.8142,0.80959,0.81328,86702.06,0.81323
2026-08-11 02:00:00,0.8099,0.81252,0.80947,0.81111,88133.87,0.81106
2026-08-10 02:00:00,0.80837,0.81053,0.80694,0.8099,80873.68,0.80986
2026-08-09 02:00:00,0.80925,0.80939,0.80734,0.80837,4479.16,0.80832
2026-08-08 02:00:00,0.80844,0.80844,0.80844,0.80844,0.0,0.80804
2026-08-07 02:00:00,0.8125,0.813,0.8057,0.80844,106119.28,0.80804
2026-08-06 02:00:00,0.80678,0.81365,0.80606,0.81249,73562.39,0.81244
2026-08-05 02:00:00,0.80919,0.8102,0.80644,0.80677,92214.41,0.80671
2026-08-04 02:00:00,0.81042,0.81068,0.80806,0.80918,90527.57,0.80913
2026-08-03 02:00:00,0.8071,0.81159,0.80569,0.81047,107714.26,0.81041
2026-08-02 02:00:00,0.80718,0.80895,0.80577,0.80709,7984.7,0.80704
2026-08-01 02:00:00,0.8081,0.8081,0.8081,0.8081,0.0,0.80761
2026-07-31 02:00:00,0.80586,0.81296,0.80548,0.8081,148595.29,0.80761
2026-07-30 02:00:00,0.81351,0.81753,0.80395,0.80587,160335.24,0.80582
2026-07-29 02:00:00,0.81954,0.82074,0.81324,0.8135,123762.88,0.81345
2026-07-28 02:00:00,0.81947,0.82056,0.81682,0.81956,66837.84,0.8195
2026-07-27 02:00:00,0.81636,0.81963,0.81394,0.81948,87983.97,0.81942
2026-07-26 02:00:00,0.81724,0.81777,0.8157,0.81636,2781.21,0.81632
2026-07-25 02:00:00,0.81852,0.81852,0.81852,0.81852,0.0,0.81816
2026-07-24 02:00:00,0.81698,0.81862,0.81534,0.81852,77928.87,0.81816
